Id,Weight_Daily,Weight_Intraday
38346,2433251.8716065143,1946601.4972852115
38347,1785647.5509895382,1428518.0407916303
38348,1893559.8292071656,1514847.8633657328
38349,2188564.84011325,1750851.8720906002
38350,1731092.1102929346,1384873.688234348
38351,1812511.971548246,1450009.577238597
38352,1593052.7833151692,1274442.2266521351
38353,2268308.044206335,1814646.4353650685
38354,2068703.09878475,1654962.4790278
38355,2103732.673715841,1682986.138972673
38356,1859365.017141976,1487492.0137135803
38357,2023975.7456361,1619180.5965088794
38358,2034159.022589174,1627327.218071339
38359,1877423.6722402882,1501938.9377922306
38360,2056110.78742924,1644888.6299433915
38361,1991018.4745447426,1592814.779635794
38362,1413143.7966237771,1130515.0372990216
38363,1868127.8536366918,1494502.282909353
38364,1937429.5538295256,1549943.643063621
38365,1590665.6418198054,1272532.5134558445
38366,2119893.213766567,1695914.5710132534
38367,1577534.845522883,1262027.8764183065
38368,2196824.872910994,1757459.8983287953
38369,1682403.430836161,1345922.7446689284
38370,1703532.2651246404,1362825.8120997122
38371,1551318.2768644537,1241054.6214915628
38372,2111920.213277301,1689536.170621841
38373,1607526.0615071594,1286020.8492057277
38374,1887459.1181891116,1509967.2945512892
38375,1766017.3127831246,1412813.8502264996
38376,1661633.625834141,1329306.9006673128
38377,1921808.0095798115,1537446.407663849
38378,1721752.186479247,1377401.7491833973
38379,2092738.304837416,1674190.6438699325
38380,2246329.044827213,1797063.235861771
38381,1705096.343566727,1364077.0748533816
38382,2023004.818061653,1618403.8544493224
38383,1709645.94661713,1367716.757293704
38384,1791280.798821971,1433024.639057577
38385,1480159.8871253103,1184127.9097002482
38386,1560877.3018577853,1248701.8414862282
38387,1593851.282432295,1275081.025945836
38388,2210238.3434634414,1768190.6747707531
38389,1894970.8449580856,1515976.6759664686
38390,2136259.971951469,1709007.977561175
38391,1913626.564740025,1530901.25179202
38392,1798948.2474858528,1439158.5979886826
38393,1806447.14876827,1445157.719014616
38394,2296882.91251843,1837506.330014744
38395,2024051.071627004,1619240.857301603
38396,1834581.3538148184,1467665.0830518547
38397,1717829.3807303966,1374263.504584317
38398,1861903.492567386,1489522.7940539091
38399,1744478.8762315272,1395583.1009852218
38400,1689682.7748921304,1351746.2199137043
38401,1684193.0619231726,1347354.449538538
38402,1752568.3844706141,1402054.7075764912
38403,1538226.5318179643,1230581.2254543717
38404,1475634.6585695883,1180507.7268556706
38405,1617814.6085621822,1294251.6868497457
38406,1620495.1643952557,1296396.1315162044
38407,2029903.488703619,1623922.7909628954
38408,1747298.4374060943,1397838.749924875
38409,1831595.47006365,1465276.37605092
38410,1976769.8466233718,1581415.8772986976
38411,2367588.97335815,1894071.178686521
38412,1608374.313831356,1286699.451065085
38413,1637583.7261144859,1310066.9808915888
38414,1397403.77044737,1117923.0163578962
38415,1582032.344315266,1265625.8754522128
38416,1636900.4561720355,1309520.3649376284
38417,1795231.1816052813,1436184.945284225
38418,2122414.4064371167,1697931.5251496937
38419,2018116.3389216447,1614493.0711373158
38420,1845864.2406835416,1476691.3925468337
38421,2066960.5978862604,1653568.4783090085
38422,1879634.448516931,1503707.5588135447
38423,1658355.259150136,1326684.2073201085
38424,2431422.163417481,1945137.7307339846
38425,1713361.9744044475,1370689.5795235585
38426,1764424.1527208616,1411539.322176689
38427,1823589.8309090268,1458871.8647272217
38428,2127392.136753351,1701913.7094026809
38429,1558732.0421251068,1246985.633700085
38430,2044802.096023517,1635841.6768188137
38431,1651495.8846719866,1321196.7077375893
38432,1938414.9879303984,1550731.9903443183
38433,1624308.1961273318,1299446.5569018656
38434,1866496.1016333024,1493196.881306642
38435,1728725.2447368274,1382980.195789462
38436,2347850.0437513283,1878280.0350010616
38437,1725109.0721820982,1380087.2577456785
38438,1825864.000259887,1460691.2002079098
38439,1922375.1545879138,1537900.123670331
38440,1743643.210780727,1394914.5686245814
38441,1808853.7330784616,1447082.9864627698
38442,1656240.7127463268,1324992.5701970614
38443,1965508.0308108663,1572406.424648693
38444,2095130.644703161,1676104.515762529
38445,1779014.9536209253,1423211.9628967403
38446,1895999.41762376,1516799.5340990082
38447,2026227.0063690504,1620981.6050952403
38448,1980853.9423096324,1584683.153847706
38449,1652377.2785376487,1321901.8228301192
38450,1676663.8142836608,1341331.0514269287
38451,1781697.3589875388,1425357.8871900314
38452,1712390.2559183186,1369912.2047346549
38453,2112475.434192543,1689980.347354034
38454,2137620.7184660384,1710096.57477283
38455,1883199.7300326028,1506559.784026082
38456,2136701.662717074,1709361.3301736596
38457,1840285.2666991104,1472228.2133592884
38458,1843355.3737062647,1474684.2989650115
38459,1697488.332999596,1357990.666399677
38460,1872352.9288162119,1497882.343052969
38461,1751255.270092187,1401004.2160737496
38462,1913768.4165877816,1531014.7332702256
38463,1939304.7703627143,1551443.8162901716
38464,1974870.9444880632,1579896.7555904503
38465,1481298.376990919,1185038.7015927352
38466,1760607.5771147632,1408486.0616918106
38467,1797180.9045713125,1437744.72365705
38468,2174657.02317895,1739725.61854316
38469,1898025.2683222548,1518420.2146578038
38470,1763520.682950185,1410816.5463601481
38471,1734563.5269659706,1387650.8215727764
38472,1604426.7828771397,1283541.4263017115
38473,1657156.9036565637,1325725.522925251
38474,1668828.2988477058,1335062.639078165
38475,2161912.0449388265,1729529.6359510613
38476,1890457.282085327,1512365.8256682612
38477,1830935.2701623868,1464748.2161299097
38478,1674881.4271214313,1339905.141697145
38479,1714134.057739603,1371307.2461916823
38480,1799967.263596178,1439973.8108769425
38481,1995802.6976529846,1596642.1581223882
38482,2051194.6130067604,1640955.6904054084
38483,1529082.3425585574,1223265.8740468458
38484,2012641.1045305168,1610112.8836244137
38485,1869334.1774791016,1495467.3419832813
38486,2158492.117772772,1726793.6942182174
38487,2066142.0327622253,1652913.6262097803
38488,2073507.4894869525,1658805.9915895618
38489,1531028.5475230382,1224822.8380184304
38490,1598165.1171132512,1278532.093690601
38491,2166289.4360691467,1733031.5488553173
38492,2022785.792367457,1618228.633893966
38493,1665868.1902086863,1332694.5521669493
38494,1802815.4065023663,1442252.3252018932
38495,1935645.8465369688,1548516.6772295746
38496,1943647.9589429116,1554918.3671543289
38497,2442310.173135336,1953848.1385082689
38498,1750456.3846417726,1400365.1077134178
38499,2250379.083647951,1800303.266918361
38500,1912051.3564229184,1529641.0851383347
38501,1469912.0314315069,1175929.6251452058
38502,1989154.172808901,1591323.3382471208
38503,1687909.772245815,1350327.817796652
38504,2496739.0235123904,1997391.218809912
38505,1966430.0523658784,1573144.0418927032
38506,1855052.7453534075,1484042.196282726
38507,1823726.465299307,1458981.1722394456
38508,2055812.0292215482,1644649.6233772389
38509,1911940.6427121032,1529552.5141696825
38510,2141647.236846755,1713317.789477404
38511,1756061.2961019534,1404849.0368815628
38512,1406009.9238532323,1124807.939082586
38513,2029643.1302914768,1623714.5042331815
38514,1827714.5444201287,1462171.635536103
38515,1883759.129193993,1507007.3033551944
38516,1734623.9249539084,1387699.139963127
38517,2051718.022857381,1641374.4182859045
38518,1471560.1566935282,1177248.1253548223
38519,1785071.5021746815,1428057.2017397452
38520,1566933.4780018788,1253546.7824015028
38521,2314719.0640162225,1851775.251212978
38522,2642666.2436950067,2114132.994956006
38523,2208297.489588348,1766637.9916706788
38524,2629041.530604581,2103233.2244836646
38525,1690677.3120669182,1352541.8496535346
38526,1922137.987969871,1537710.3903758966
38527,2097463.69783195,1677970.95826556
38528,2288135.198314922,1830508.1586519373
38529,1771217.1918372274,1416973.7534697822
38530,2370062.1868701773,1896049.749496142
38531,2010029.6603797127,1608023.7283037703
38532,1542196.0900720234,1233756.8720576188
38533,1899113.0896231416,1519290.4716985137
38534,2696028.804177213,2156823.0433417703
38535,2264984.441540524,1811987.5532324184
38536,1675446.2168487904,1340356.973479032
38537,2447162.691886777,1957730.153509422
38538,1975515.3838664591,1580412.3070931672
38539,2121942.777697668,1697554.2221581344
38540,1998212.4107289696,1598569.9285831759
38541,2152137.609607969,1721710.0876863757
38542,1469624.4910701404,1175699.5928561122
38543,1709105.9872721294,1367284.7898177034
38544,1638076.3900017012,1310461.1120013609
38545,1612487.422786481,1289989.9382291848
38546,1725584.3565698843,1380467.4852559078
38547,1783338.1169412076,1426670.493552966
38548,1774815.8496630706,1419852.6797304566
38549,1825464.4776817583,1460371.5821454069
38550,1716988.2493958238,1373590.5995166588
38551,1972691.67360915,1578153.33888732
38552,1610573.8806076485,1288459.1044861188
38553,2163863.0153970136,1731090.412317611
38554,2027503.9535751138,1622003.1628600908
38555,2062771.3587891927,1650217.0870313547
38556,1687807.1400424237,1350245.7120339388
38557,1488147.3788659172,1190517.9030927338
38558,2614567.122185381,2091653.6977483046
38559,1749038.4546447254,1399230.76371578
38560,2029771.440091492,1623817.1520731938
38561,1955476.5903169,1564381.27225352
38562,1919708.8092705882,1535767.0474164702
38563,1781070.1672798397,1424856.1338238718
38564,1807885.5402024868,1446308.4321619896
38565,1577481.6173313758,1261985.2938651007
38566,1595361.430238058,1276289.1441904465
38567,1798951.123712185,1439160.898969748
38568,1871338.7846483968,1497071.0277187175
38569,1760891.9764358557,1408713.5811486845
38570,2236596.3344651507,1789277.0675721206
38571,2182476.6179955527,1745981.294396442
38572,1678037.4546137112,1342429.9636909692
38573,1976983.4883890138,1581586.790711211
38574,1731812.517562276,1385450.0140498206
38575,1641798.0344371144,1313438.4275496914
38576,2302367.4426343176,1841893.954107454
38577,1561713.379402706,1249370.7035221648
38578,1746616.0438751774,1397292.835100142
38579,2291500.182806468,1833200.1462451743
38580,1711699.2586470118,1369359.4069176095
38581,2658530.84548382,2126824.676387056
38582,1704967.7159375206,1363974.1727500164
38583,1956494.1666167825,1565195.3332934259
38584,1751968.075449307,1401574.4603594455
38585,2121261.5453838683,1697009.2363070946
38586,2159612.5008606957,1727690.0006885568
38587,2116549.6643446265,1693239.7314757013
38588,2015681.983301681,1612545.586641345
38589,1564921.5560412246,1251937.24483298
38590,1777325.0813049022,1421860.0650439218
38591,1434745.0883781444,1147796.0707025155
38592,1872251.7420721184,1497801.3936576943
38593,1480633.6392866054,1184506.9114292841
38594,2136880.780398276,1709504.6243186204
38595,1778703.6775039388,1422962.942003151
38596,2628648.3700562,2102918.69604496
38597,1906219.309100833,1524975.4472806666
38598,1946186.4802748358,1556949.1842198684
38599,1934963.7415551955,1547970.9932441562
38600,2193617.200426953,1754893.7603415628
38601,1988428.4184566275,1590742.734765302
38602,1607676.007545545,1286140.806036436
38603,2212851.733731952,1770281.3869855613
38604,1745074.156388893,1396059.3251111144
38605,1501286.3360377706,1201029.0688302163
38606,1526880.2289920172,1221504.1831936138
38607,1607211.7892708092,1285769.4314166473
38608,1723196.540287851,1378557.2322302805
38609,1523627.7854668188,1218902.2283734551
38610,2015145.5668028442,1612116.453442275
38611,2096796.1547693848,1677436.9238155081
38612,1784647.012014803,1427717.6096118425
38613,1836643.2055543729,1469314.5644434982
38614,1640746.3779220753,1312597.1023376605
38615,1902198.435967576,1521758.7487740603
38616,1449399.2976409,1159519.43811272
38617,1496058.8962851544,1196847.1170281237
38618,1652325.2599314114,1321860.2079451291
38619,1673945.4085302902,1339156.3268242322
38620,1816451.410374617,1453161.1282996938
38621,2178089.141018161,1742471.3128145288
38622,1671435.047405699,1337148.0379245593
38623,1711671.4263539868,1369337.1410831898
38624,1599410.1521583672,1279528.1217266938
38625,1670788.9965789837,1336631.197263187
38626,1971170.3019084241,1576936.2415267387
38627,2006804.6085883463,1605443.6868706772
38628,1693534.724901479,1354827.7799211831
38629,1812590.17114509,1450072.1369160719
38630,1771827.790571557,1417462.2324572457
38631,1939809.5476158708,1551847.638092697
38632,1829602.5905929063,1463682.0724743253
38633,2184008.947405641,1747207.1579245129
38634,1953475.12843571,1562780.1027485682
38635,1527196.5258158091,1221757.220652647
38636,1933684.4491763862,1546947.5593411091
38637,2371480.6351157892,1897184.5080926318
38638,1792675.6868843678,1434140.5495074943
38639,1845290.593508927,1476232.4748071413
38640,2023812.6173506728,1619050.0938805384
38641,2043471.85414914,1634777.4833193119
38642,1866190.40407602,1492952.3232608156
38643,2078957.9380551216,1663166.3504440968
38644,2358631.013194588,1886904.8105556704
38645,1795842.1985040228,1436673.7588032181
38646,1643099.9800767174,1314479.984061374
38647,1719700.2054528412,1375760.164362273
38648,1747790.8445755718,1398232.6756604577
38649,1455009.2304209094,1164007.3843367274
38650,1567992.602642674,1254394.082114139
38651,1978205.156523369,1582564.1252186953
38652,1600241.0765094382,1280192.8612075504
38653,1836031.1044021456,1468824.8835217168
38654,2028085.202324021,1622468.1618592169
38655,1985738.7368307558,1588590.9894646043
38656,2052613.2481590298,1642090.5985272238
38657,1551251.2604305309,1241001.008344425
38658,1993255.1770053538,1594604.1416042831
38659,1620291.8637167742,1296233.4909734193
38660,1936383.0653790832,1549106.4523032662
38661,1680224.4601613262,1344179.568129061
38662,2058765.9724357487,1647012.777948599
38663,2088017.721639324,1670414.177311459
38664,1843383.376045402,1474706.7008363218
38665,1606279.4487116525,1285023.5589693221
38666,2311492.147526063,1849193.7180208503
38667,1729718.8878423746,1383775.1102738995
38668,1609745.5509873785,1287796.4407899028
38669,1594481.5312032304,1275585.2249625842
38670,1856747.6983771424,1485398.1587017137
38671,1580658.9066633037,1264527.1253306428
38672,1857174.9577365248,1485739.9661892203
38673,1896696.104568522,1517356.8836548175
38674,2252979.252836136,1802383.4022689087
38675,1436269.561925165,1149015.6495401321
38676,2301046.3379375483,1840837.0703500384
38677,1453378.2569630854,1162702.6055704684
38678,1715890.9854165982,1372712.7883332784
38679,1892295.9671977991,1513836.773758239
38680,2072299.2455716769,1657839.3964573415
38681,2110348.8000117317,1688279.0400093852
38682,2557082.838703937,2045666.2709631487
38683,1552502.567432869,1242002.053946295
38684,1898911.809524871,1519129.4476198966
38685,2449026.7244301373,1959221.3795441096
38686,2030193.5650465663,1624154.852037253
38687,1696093.1771234332,1356874.5416987464
38688,1675735.2062346241,1340588.1649876991
38689,2006521.781399841,1605217.4251198731
38690,2095898.0360979629,1676718.4288783702
38691,2253612.111684367,1802889.6893474937
38692,1856753.979094077,1485403.183275262
38693,2148053.10924991,1718442.4873999278
38694,1960540.338461892,1568432.2707695134
38695,1593610.5617511258,1274888.4494009006
38696,2384551.8795192605,1907641.5036154084
38697,1994252.8626019591,1595402.2900815671
38698,2001514.9004745176,1601211.920379614
38699,2021671.4726366026,1617337.178109282
38700,2004051.765989616,1603241.4127916931
38701,2096252.7441439372,1677002.19531515
38702,2622771.5934202382,2098217.27473619
38703,1904006.903023828,1523205.5224190622
38704,1598101.4683643412,1278481.174691473
38705,1504865.2579733548,1203892.2063786841
38706,2038476.36297196,1630781.090377568
38707,1970051.369427481,1576041.095541985
38708,1697413.4270394142,1357930.7416315314
38709,1620736.5266842018,1296589.2213473613
38710,1619809.0282329675,1295847.222586374
38711,1739452.614604882,1391562.0916839056
38712,1887553.972376912,1510043.1779015297
38713,2384223.3190963673,1907378.6552770936
38714,1731755.221550835,1385404.1772406679
38715,2072333.556939897,1657866.8455519176
38716,1979493.2437617737,1583594.5950094191
38717,2204511.117389807,1763608.8939118455
38718,2646506.572829178,2117205.2582633425
38719,1727825.694445763,1382260.5555566107
38720,1893479.2969455875,1514783.43755647
38721,1682391.1467521002,1345912.91740168
38722,1604978.012845187,1283982.4102761494
38723,1916408.7610706256,1533127.0088565003
38724,2381248.8753216173,1904999.100257294
38725,1786645.773722469,1429316.6189779753
38726,1973620.323559659,1578896.2588477272
38727,1718691.2735733413,1374953.018858673
38728,1782464.7693516444,1425971.8154813156
38729,1680655.1242794537,1344524.0994235629
38730,1706457.0333942438,1365165.626715395
38731,1810583.7437487463,1448466.9949989968
38732,1882699.506646622,1506159.6053172974
38733,1761165.6313445303,1408932.505075624
38734,1828051.859003588,1462441.4872028704
38735,1833694.896003094,1466955.9168024752
38736,1809835.4587210559,1447868.3669768444
38737,2249383.3865685784,1799506.7092548627
38738,1892244.1910233009,1513795.3528186406
38739,1646024.4173024662,1316819.5338419732
38740,1967769.34667788,1574215.477342304
38741,1780044.6268707132,1424035.7014965704
38742,2099620.229594401,1679696.1836755204
38743,1809259.721483584,1447407.7771868668
38744,1680362.747423784,1344290.197939027
38745,1930271.98717622,1544217.589740976
38746,1759254.6686728569,1407403.734938286
38747,2070262.9805643053,1656210.3844514443
38748,2119041.4129593046,1695233.1303674437
38749,1858594.228179411,1486875.3825435287
38750,2006773.4547587046,1605418.7638069638
38751,1861177.9100817128,1488942.328065371
38752,1574687.4308627327,1259749.9446901858
38753,1748879.8791269232,1399103.9033015384
38754,2047494.970855684,1637995.9766845468
38755,1782866.2389527909,1426292.9911622328
38756,2324664.7468365855,1859731.7974692688
38757,2204208.415468165,1763366.732374532
38758,1565547.7451710028,1252438.1961368022
38759,1857632.5180362042,1486106.0144289627
38760,1781463.679521719,1425170.9436173753
38761,1706062.6966202888,1364850.157296231
38762,1630848.9949845974,1304679.195987678
38763,1584226.3981104968,1267381.1184883977
38764,1658351.4638157282,1326681.1710525826
38765,2172872.1272905692,1738297.7018324554
38766,1737312.8729518857,1389850.2983615086
38767,2171253.5750237373,1737002.86001899
38768,1598543.2653618448,1278834.6122894755
38769,2009305.8661618887,1607444.6929295112
38770,1680865.531119123,1344692.4248952984
38771,2063212.3023852708,1650569.841908217
38772,1956861.4652623138,1565489.172209851
38773,1695179.8855930697,1356143.9084744556
38774,1745438.9648192457,1396351.1718553964
38775,2165533.680239865,1732426.944191892
38776,1801960.636825665,1441568.5094605319
38777,2276896.54787168,1821517.238297344
38778,2390363.4369111024,1912290.7495288816
38779,1779389.0367161785,1423511.2293729426
38780,1977293.0541725163,1581834.443338013
38781,1592846.0532781063,1274276.8426224852
38782,1795472.361313126,1436377.889050501
38783,1762357.2253584778,1409885.7802867822
38784,1956184.0751409985,1564947.2601127985
38785,1642533.503542494,1314026.802833995
38786,1504788.1664795757,1203830.5331836606
38787,2145142.9924681173,1716114.393974494
38788,2384237.919797244,1907390.3358377947
38789,1848944.700077131,1479155.7600617048
38790,1652557.9187151082,1322046.3349720866
38791,1860073.577249648,1488058.861799718
38792,1864231.290131256,1491385.032105005
38793,1988284.854108311,1590627.8832866487
38794,1801219.3626992104,1440975.4901593681
38795,1831772.8128321224,1465418.2502656975
38796,1848581.839001806,1478865.4712014447
38797,1796750.1801639542,1437400.1441311631
38798,1732759.3173475182,1386207.4538780143
38799,1711901.5473419125,1369521.23787353
38800,1735476.5956678104,1388381.276534248
38801,2001174.2363816884,1600939.389105351
38802,1695647.2402034663,1356517.7921627732
38803,2223976.7618126413,1779181.4094501128
38804,1452909.8762810319,1162327.9010248254
38805,1574153.2301808053,1259322.5841446442
38806,1570809.477817069,1256647.5822536552
38807,2050698.381399425,1640558.70511954
38808,1664795.6443770232,1331836.5155016186
38809,2481940.904891233,1985552.723912987
38810,2335887.882989905,1868710.3063919242
38811,1636848.6762710519,1309478.9410168414
38812,1710691.7995433356,1368553.4396346684
38813,2027096.9196815547,1621677.5357452438
38814,1583585.4792044938,1266868.383363595
38815,1701984.94059379,1361587.952475032
38816,1925942.7077886641,1540754.166230931
38817,2050108.3557854015,1640086.6846283216
38818,1612658.336407354,1290126.6691258834
38819,2224443.2723743333,1779554.6178994663
38820,1749398.836851911,1399519.0694815286
38821,1844268.005845824,1475414.404676659
38822,1749753.976777996,1399803.1814223968
38823,1748671.846996058,1398937.4775968464
38824,1488199.5034648678,1190559.6027718943
38825,2205152.7656920627,1764122.21255365
38826,1784560.5488975674,1427648.439118054
38827,2077622.3492791825,1662097.879423346
38828,1827441.6405853003,1461953.3124682403
38829,1994911.875203075,1595929.50016246
38830,1457546.942867551,1166037.554294041
38831,2062584.3505599708,1650067.4804479766
38832,1610934.1316152897,1288747.3052922315
38833,2201964.934094619,1761571.9472756954
38834,1758534.0726662306,1406827.2581329844
38835,1857257.6697582453,1485806.135806596
38836,1838460.1711321184,1470768.1369056946
38837,2486170.5577286086,1988936.4461828868
38838,1855840.8281867527,1484672.6625494026
38839,1784748.3986652056,1427798.7189321644
38840,1833875.7705969918,1467100.616477593
38841,1585988.0670115373,1268790.4536092298
38842,1635403.0167262137,1308322.4133809707
38843,1764044.9903753763,1411235.9923003009
38844,1589371.7697808985,1271497.4158247188
38845,2130486.877486533,1704389.5019892259
38846,1686964.143455477,1349571.3147643816
38847,1870870.7979776715,1496696.6383821373
38848,2111857.961223229,1689486.3689785837
38849,2144271.7858271883,1715417.4286617504
38850,1821456.690058304,1457165.3520466432
38851,1780156.2740289534,1424125.0192231631
38852,2386050.392896194,1908840.3143169556
38853,1528805.9579968294,1223044.7663974636
38854,1801878.330417404,1441502.6643339228
38855,1641136.20322845,1312908.96258276
38856,1607366.6942736118,1285893.3554188896
38857,1858942.971992472,1487154.3775939778
38858,1857203.5513000085,1485762.8410400066
38859,2041783.7414524131,1633426.9931619302
38860,2263382.7861681418,1810706.2289345127
38861,1603215.5329674073,1282572.4263739258
38862,1894018.3279460468,1515214.6623568374
38863,1807219.7170461956,1445775.7736369562
38864,2436342.403230764,1949073.922584611
38865,1759856.2412206237,1407884.992976499
38866,1633756.2470651043,1307004.9976520834
38867,2010880.910973236,1608704.7287785888
38868,1741618.2857330875,1393294.62858647
38869,1671493.6796527016,1337194.9437221612
38870,2147132.3759338325,1717705.900747066
38871,1952525.1675325537,1562020.1340260431
38872,1980209.94351078,1584167.954808624
38873,1589057.4868561598,1271245.9894849276
38874,2175039.896278724,1740031.9170229791
38875,2034226.2531007384,1627381.0024805903
38876,2132455.4596491526,1705964.3677193222
38877,1963044.985699584,1570435.9885596668
38878,1790745.7724662968,1432596.6179730375
38879,1846051.0094108728,1476840.8075286981
38880,1562287.921435841,1249830.337148673
38881,1765414.3932257562,1412331.514580605
38882,2286295.4931665733,1829036.3945332584
38883,1574216.6979173368,1259373.3583338696
38884,1800033.9638169531,1440027.1710535618
38885,2176736.79876425,1741389.4390113999
38886,1778056.0707604128,1422444.8566083303
38887,2005402.8454666538,1604322.2763733228
38888,2155597.186946152,1724477.7495569212
38889,2344694.8694106867,1875755.895528549
38890,1908556.8303490416,1526845.464279233
38891,1779747.7217968728,1423798.1774374982
38892,2638697.151480168,2110957.721184134
38893,2362710.645534139,1890168.5164273109
38894,2309032.3493041163,1847225.8794432927
38895,1923133.6621245404,1538506.9296996326
38896,2000304.4150094902,1600243.5320075925
38897,1819972.485850951,1455977.9886807606
38898,1690245.7811333402,1352196.6249066722
38899,1520680.1470828988,1216544.117666319
38900,1925879.4408520528,1540703.5526816428
38901,2006028.8000893232,1604823.0400714588
38902,1526560.80968134,1221248.6477450721
38903,1675380.6315155176,1340304.505212414
38904,1821743.440979801,1457394.752783841
38905,1772609.2804083237,1418087.424326659
38906,1930003.5368429013,1544002.8294743213
38907,1735471.7793631388,1388377.4234905108
38908,1496132.0564029212,1196905.6451223372
38909,1706839.5483777262,1365471.6387021812
38910,2095612.5894713989,1676490.0715771192
38911,1888030.4758362968,1510424.3806690376
38912,2085998.2522659118,1668798.6018127296
38913,1713682.4513646015,1370945.9610916812
38914,2165835.1956284917,1732668.1565027938
38915,2020638.1966600246,1616510.5573280198
38916,1815530.8333112502,1452424.6666490003
38917,2292680.692726029,1834144.554180824
38918,1786827.954230494,1429462.363384395
38919,1795034.3139240863,1436027.4511392692
38920,1806592.0624102647,1445273.6499282124
38921,1835132.2042622776,1468105.7634098222
38922,1794418.2778352709,1435534.622268217
38923,2465067.674888025,1972054.13991042
38924,2452980.796716393,1962384.6373731145
38925,2120356.0725570903,1696284.8580456725
38926,1442980.6454236247,1154384.5163388995
38927,2218614.433612549,1774891.546890039
38928,2274129.000928482,1819303.2007427856
38929,1739375.6898518011,1391500.5518814411
38930,1605680.1101596432,1284544.0881277143
38931,1926059.83813578,1540847.8705086238
38932,2319759.908983139,1855807.9271865112
38933,1708908.536919,1367126.8295352
38934,1930195.4955355327,1544156.3964284263
38935,1742656.4304771775,1394125.1443817422
38936,1877886.4127104343,1502309.1301683474
38937,2339893.222510064,1871914.578008051
38938,1926116.8540471368,1540893.4832377094
38939,2029410.5300779368,1623528.4240623496
38940,1872813.563481775,1498250.85078542
38941,1827014.035712529,1461611.228570023
38942,1895973.1021348413,1516778.481707873
38943,1815885.9105357444,1452708.7284285957
38944,1924886.955504328,1539909.5644034625
38945,1795260.670463906,1436208.5363711254
38946,1736073.6260862562,1388858.9008690051
38947,1937359.4996073463,1549887.5996858769
38948,1803483.4271837028,1442786.7417469625
38949,1843434.7909121169,1474747.832729694
38950,1943373.1416937718,1554698.5133550174
38951,1590850.4704939781,1272680.3763951822
38952,2371654.5495494357,1897323.6396395485
38953,1657557.7361066372,1326046.1888853095
38954,1968457.766747608,1574766.213398086
38955,1652228.12395114,1321782.4991609121
38956,2089575.6977521887,1671660.5582017512
38957,1923189.5635433441,1538551.6508346754
38958,1968484.59158249,1574787.6732659922
38959,2039599.3171539973,1631679.4537231978
38960,1971238.2185203359,1576990.5748162686
38961,1994912.3841090368,1595929.9072872298
38962,2171027.748715678,1736822.1989725425
38963,1759600.8203583912,1407680.6562867132
38964,1703465.0529756232,1362772.0423804985
38965,1754159.5536845145,1403327.6429476116
38966,2249897.834723104,1799918.2677784825
38967,1703786.9868865882,1363029.5895092704
38968,1564763.2969985988,1251810.6375988792
38969,1672721.1916241476,1338176.953299318
38970,1724256.9494977943,1379405.5595982354
38971,1671812.1163390954,1337449.6930712762
38972,1989418.0296598244,1591534.4237278597
38973,1541949.9439099084,1233559.9551279268
38974,1573287.007129316,1258629.6057034528
38975,1614407.1706450055,1291525.7365160044
38976,1961513.3498255496,1569210.67986044
38977,1915795.469188573,1532636.3753508588
38978,1716072.1074389857,1372857.6859511884
38979,1986277.728445281,1589022.1827562244
38980,1659601.783156654,1327681.4265253232
38981,2078911.610259023,1663129.2882072185
38982,2293288.583751469,1834630.8670011759
38983,1643497.6068320866,1314798.0854656692
38984,2551932.4861790533,2041545.9889432425
38985,1678971.7828080503,1343177.4262464405
38986,1580883.9009917781,1264707.1207934225
38987,1761392.1398508174,1409113.711880654
38988,2805925.9620720907,2244740.7696576733
38989,1951432.1512017816,1561145.7209614252
38990,1776974.5342507726,1421579.6274006178
38991,1859020.726006772,1487216.5808054176
38992,1824994.1212880744,1459995.2970304596
38993,1790253.8555531409,1432203.0844425128
38994,2701648.4038291527,2161318.7230633227
38995,1800549.1522930334,1440439.3218344268
38996,1575562.2779295878,1260449.8223436705
38997,1872676.7944552845,1498141.4355642274
38998,2394532.9810887673,1915626.3848710144
38999,2351228.3254613043,1880982.6603690432
39000,1861807.944554344,1489446.3556434754
39001,1696950.3162117573,1357560.2529694058
39002,1974785.5759262647,1579828.460741012
39003,1848682.372079481,1478945.8976635854
39004,1890089.2527339773,1512071.4021871819
39005,2352442.9299197188,1881954.3439357744
39006,1593198.7760888562,1274559.020871085
39007,2160689.1964274114,1728551.357141929
39008,2700628.060398879,2160502.448319103
39009,1939505.1092673137,1551604.087413851
39010,1834939.9603109432,1467951.9682487543
39011,1749632.4924815537,1399705.993985243
39012,2273558.805513506,1818847.0444108048
39013,1773691.717724296,1418953.3741794368
39014,1887865.5122094846,1510292.4097675881
39015,2103248.34905176,1682598.6792414081
39016,2114207.33516948,1691365.868135584
39017,1776941.1347111175,1421552.907768894
39018,1598957.135366519,1279165.7082932154
39019,1941792.3759201816,1553433.9007361452
39020,1898804.9370646887,1519043.9496517512
39021,1812658.9564247704,1450127.1651398162
39022,1786261.8719755462,1429009.4975804372
39023,1990155.593061933,1592124.4744495468
39024,1971161.3977489544,1576929.1181991638
39025,1614976.8305856376,1291981.46446851
39026,2035794.9548098748,1628635.9638478996
39027,2373916.0602556723,1899132.8482045385
39028,2188019.566580826,1750415.6532646606
39029,1960931.7552874559,1568745.4042299646
39030,2145049.07532303,1716039.260258424
